TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20070210,-8.66,0.0,188.398,126.367,0.0,191.532,0.0,0.724,0.0,98.876,0.0,0.663,0.0,7.152,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,1.57988,1.36841,1.57988,1.61098,5.6027,5.44121,5.60092,5.81927,0.872302,0.105342,0.579915,0.872302,5.81766,5.38118,5.78312,6.23647,-9999,-9999
20070211,-6.906,0.0,191.056,126.066,0.0,198.334,0.0,0.976,0.0,98.692,0.0,0.571,0.0,7.638,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,1.83647,1.62513,1.83647,1.86145,6.12472,6.0457,6.09616,6.13823,1.09695,0.158828,0.778393,1.10321,5.82614,5.38818,5.79126,6.24611,-9999,-9999
20070212,-10.008,0.0,193.75,106.76,0.0,189.57,0.0,0.684,0.0,99.626,0.0,0.277,0.0,4.256,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,1.39647,1.18949,1.39647,1.42677,5.84939,5.7927,5.86296,5.90863,0.725828,0.0769384,0.459828,0.725828,5.41506,4.98354,5.37415,5.82242,-9999,-9999
20070213,-12.214,0.0,196.479,65.826,0.0,203.07,0.0,0.404,0.0,100.095,0.0,0.116,0.0,5.808,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,1.11304,0.918084,1.11031,1.14655,5.13379,4.98423,5.13215,5.34375,0.514327,0.0417408,0.295798,0.515483,4.27729,3.8808,4.2258,4.63846,-9999,-9999
20070214,-13.685,0.0,199.242,141.748,0.0,192.531,0.0,0.397,0.0,99.49,0.0,0.715,0.0,6.46,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,0.940619,0.757594,0.934484,0.975034,5.22562,5.14985,5.21018,5.23724,0.398319,0.026453,0.213137,0.400405,6.08474,5.64479,6.05429,6.51162,-9999,-9999
20070215,-10.939,0.0,202.037,129.629,0.0,208.8,0.0,0.555,0.0,98.82,0.0,1.253,0.0,7.065,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,1.28151,1.08081,1.27939,1.31385,5.73339,5.67843,5.74713,5.79218,0.643996,0.0647271,0.398804,0.643996,5.88365,5.44391,5.84926,6.30623,-9999,-9999
20070216,-6.581,0.0,204.865,146.087,0.0,224.141,0.0,0.944,0.0,97.813,0.0,0.137,0.0,9.204,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,1.88863,1.6791,1.88863,1.91555,5.90985,5.74018,5.90806,6.1351,1.14846,0.174532,0.828356,1.1593,6.15704,5.71653,6.12783,6.58584,-9999,-9999
20070217,-5.602,0.0,207.723,118.559,0.0,252.714,0.0,0.824,0.0,97.764,0.0,1.004,0.0,6.844,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,2.03493,1.82659,2.03493,2.06684,6.32176,6.24416,6.28992,6.33522,1.28008,0.207715,0.947163,1.30018,5.67009,5.2321,5.63202,6.08724,-9999,-9999
20070218,-10.429,0.0,210.61,151.284,0.0,197.398,0.0,0.647,0.0,98.669,0.0,0.646,0.0,4.833,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,1.33927,1.13378,1.33705,1.37115,5.79206,5.73571,5.80573,5.85107,0.680475,0.0684039,0.42297,0.680475,6.33114,5.88022,6.30182,6.77062,-9999,-9999
20070219,-4.342,0.0,213.526,132.443,0.0,246.633,0.0,1.295,0.0,97.615,0.0,0.0,0.0,6.696,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,2.27713,2.09508,2.27341,2.31549,6.29085,6.11037,6.29085,6.53265,1.58272,0.392361,1.29431,1.60812,6.01461,5.56456,5.97927,6.44697,-9999,-9999
20070220,-3.441,0.0,216.469,150.634,0.0,224.344,0.0,0.74,0.0,97.593,0.0,0.0,0.0,3.325,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,2.38096,2.18518,2.37708,2.42173,6.66369,6.58654,6.6365,6.6847,1.62458,0.328644,1.28536,1.65555,6.39303,5.93462,6.36238,6.8388,-9999,-9999
20070221,-0.859,0.0,219.437,150.075,0.0,258.638,0.0,1.056,0.0,97.793,0.0,0.995,0.0,5.927,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,2.82928,2.66761,2.80957,2.86424,7.26692,7.22252,7.27176,7.37873,2.13679,0.632194,1.84833,2.15486,6.30611,5.85294,6.27546,6.74687,-9999,-9999
20070222,-3.306,0.0,222.432,136.075,0.0,250.67,0.0,0.751,0.0,98.158,0.0,2.396,0.0,9.641,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,2.4272,2.24503,2.42158,2.46514,6.4404,6.25597,6.4404,6.6856,1.71403,0.429435,1.41147,1.73949,5.99048,5.54696,5.95684,6.41828,-9999,-9999
20070223,-12.175,0.0,225.449,177.502,0.0,173.558,0.0,0.629,0.0,100.085,0.0,0.0,0.0,4.04,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,1.11819,0.923075,1.1156,1.15162,5.40539,5.32742,5.38816,5.41772,0.518339,0.0424768,0.299022,0.519444,6.82821,6.36474,6.80444,7.28329,-9999,-9999
20070224,-10.754,0.0,228.49,158.54,0.0,206.248,0.0,0.393,0.0,99.846,0.0,0.0,0.0,5.612,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,1.30495,1.10319,1.30279,1.33681,5.75699,5.70175,5.7707,5.81594,0.661344,0.0676577,0.412259,0.661344,6.55323,6.089,6.52375,7.00643,-9999,-9999
20070225,-4.013,0.0,231.552,55.201,0.0,278.252,0.0,0.86,0.0,98.238,0.0,6.627,0.0,10.701,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,2.29295,2.09552,2.2892,2.3344,6.30995,6.12937,6.3083,6.54805,1.5424,0.304122,1.20905,1.5738,3.96088,3.6429,3.90896,4.31256,-9999,-9999
20070226,-2.723,0.0,234.634,56.781,0.0,292.674,0.0,0.599,0.0,97.821,0.0,5.026,0.0,7.104,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,2.4973,2.3063,2.49195,2.53676,6.77852,6.70246,6.75306,6.8037,1.74228,0.374974,1.40228,1.77169,4.00721,3.68098,3.95508,4.36147,-9999,-9999
20070227,-2.0,0.0,237.736,116.257,0.0,286.442,0.0,0.728,0.0,98.636,0.0,0.253,0.0,3.221,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,2.61902,2.43518,2.60908,2.65786,7.06222,7.01543,7.07222,7.16058,1.87329,0.438071,1.53918,1.90017,5.71459,5.26341,5.67278,6.14204,-9999,-9999
20070228,-3.156,0.0,240.855,170.29,0.0,241.717,0.0,0.775,0.0,99.199,0.0,0.054,0.0,3.939,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,2.42827,2.23502,2.42431,2.46834,6.44384,6.25961,6.44384,6.68619,1.6746,0.351785,1.33698,1.70469,6.79426,6.32119,6.76648,7.25849,-9999,-9999
20070301,-3.532,0.0,243.992,80.384,0.0,279.571,0.0,0.918,0.0,98.016,0.0,6.835,0.0,11.007,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,2.36513,2.16822,2.36127,2.40619,6.64816,6.57163,6.62059,6.66852,1.60686,0.319344,1.26633,1.63823,4.80943,4.38434,4.75848,5.20074,-9999,-9999
20070302,-1.244,0.0,247.143,82.699,0.0,295.145,0.0,0.476,0.0,95.862,0.0,10.179,0.0,6.396,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,2.74767,2.57214,2.73272,2.78588,7.18856,7.14159,7.19563,7.29325,2.01453,0.510652,1.68921,2.03841,4.86812,4.43949,4.81704,5.26347,-9999,-9999
20070303,-4.271,0.0,250.31,98.041,0.0,272.466,0.0,0.572,0.0,97.061,0.0,1.056,0.0,6.051,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,2.245,2.04296,2.24302,2.28477,6.2632,6.08398,6.26143,6.49897,1.4846,0.270086,1.14425,1.51766,5.2769,4.83617,5.22986,5.68863,-9999,-9999
20070304,-4.523,0.0,253.49,175.547,0.0,222.746,0.0,1.19,0.0,98.114,0.0,0.117,0.0,6.545,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,2.21003,2.00905,2.20899,2.24879,6.49456,6.41925,6.46537,6.50983,1.45792,0.269634,1.12453,1.4905,6.88254,6.40675,6.85554,7.34986,-9999,-9999
20070305,-11.847,0.0,256.681,190.653,0.0,196.845,0.0,0.552,0.0,99.352,0.0,0.702,0.0,9.662,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,1.1926,1.00479,1.19063,1.22381,5.64179,5.59075,5.65561,5.70352,0.604559,0.0705719,0.387148,0.604559,7.14972,6.66805,7.12601,7.6232,-9999,-9999
20070306,-14.579,0.0,259.885,158.714,0.0,207.403,0.0,0.399,0.0,100.354,0.0,1.858,0.0,2.223,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,0.859252,0.687461,0.852586,0.892467,4.87536,4.73193,4.87391,5.08677,0.357471,0.0241894,0.190942,0.359455,6.4485,5.99188,6.41941,6.89499,-9999,-9999
20070307,-10.288,0.0,263.098,202.176,0.0,208.529,0.0,0.478,0.0,99.655,0.0,0.321,0.0,2.929,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,1.35876,1.15289,1.35876,1.39006,5.64756,5.56799,5.62558,5.66056,0.696347,0.0716172,0.436191,0.696347,7.37885,6.89041,7.35736,7.85937,-9999,-9999
20070308,-7.57,0.0,266.32,191.112,0.0,222.436,0.0,0.549,0.0,99.509,0.0,0.0,0.0,3.154,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,1.75159,1.54463,1.75126,1.77738,6.20317,6.14732,6.21611,6.27262,1.03672,0.151939,0.735275,1.04195,7.28266,6.78922,7.25757,7.76745,-9999,-9999
20070309,-0.321,0.0,269.55,174.621,0.0,263.833,0.0,1.938,0.0,98.709,0.0,0.382,0.0,6.378,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,2.92996,2.78025,2.91106,2.9635,6.93424,6.73362,6.93424,7.19958,2.26874,0.746323,2.00923,2.28182,6.89845,6.41624,6.86949,7.37183,-9999,-9999
20070310,0.88,0.0,272.785,201.595,0.0,247.416,0.0,1.423,0.0,98.611,0.0,1.097,0.0,5.9,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,3.1188,2.97264,3.09995,3.15199,7.38793,7.31066,7.38445,7.42972,2.44277,0.770635,2.16333,2.45549,7.49881,6.99884,7.47577,7.99032,-9999,-9999
20070311,0.886,0.0,276.027,213.31,0.0,229.484,0.0,2.602,0.0,99.716,0.0,0.0,0.0,5.5,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,3.12908,2.98933,3.11071,3.16358,7.56084,7.51522,7.56084,7.68829,2.47683,0.839633,2.22203,2.51015,7.64079,7.14059,7.62044,8.13317,-9999,-9999
20070312,2.654,0.0,279.273,159.032,0.0,290.903,0.0,1.399,0.0,98.764,0.0,3.636,0.0,5.587,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,3.43614,3.31956,3.4192,3.46897,7.43128,7.21114,7.43128,7.71707,2.82668,1.04228,2.60515,2.85367,6.65048,6.16758,6.61632,7.1193,-9999,-9999
20070313,6.284,0.0,282.522,169.448,0.0,311.192,0.0,1.974,0.0,97.858,0.0,0.472,0.0,7.301,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,4.10981,4.00678,4.09834,4.12888,8.35161,8.2445,8.35161,8.42684,3.71996,1.90019,3.64224,3.74397,6.86371,6.37789,6.83281,7.33886,-9999,-9999
20070314,2.841,0.0,285.774,148.93,0.0,293.455,0.0,1.72,0.0,98.269,0.0,0.0,0.0,4.346,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,3.47174,3.36007,3.45514,3.50319,7.89614,7.83832,7.89503,8.04258,2.87636,1.09472,2.66892,2.90064,6.62527,6.13189,6.58708,7.10032,-9999,-9999
20070315,-6.387,0.0,289.026,221.46,0.0,205.95,0.0,1.217,0.0,99.851,0.0,0.0,0.0,5.047,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,1.92248,1.71557,1.92248,1.95089,5.943,5.77239,5.94122,6.16996,1.1872,0.190978,0.870765,1.20271,7.69407,7.19396,7.67472,8.18718,-9999,-9999
20070316,-7.162,0.0,292.279,215.728,0.0,208.593,0.0,0.925,0.0,99.899,0.0,0.0,0.0,3.81,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,1.80142,1.59097,1.80142,1.82699,6.0896,6.01065,6.06047,6.10305,1.06923,0.153933,0.75613,1.07431,7.73709,7.22913,7.716,8.237,-9999,-9999
20070317,-5.305,0.0,295.53,233.875,0.0,196.552,0.0,1.255,0.0,99.379,0.0,0.0,0.0,4.652,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,2.09508,1.89384,2.09508,2.13003,6.54412,6.4908,6.55541,6.623,1.35662,0.243786,1.03455,1.38704,7.98997,7.48131,7.97364,8.49126,-9999,-9999
20070318,-3.684,0.0,298.78,234.982,0.0,203.521,0.0,1.198,0.0,99.254,0.0,0.0,0.0,4.165,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,2.34325,2.14677,2.33942,2.38431,6.35985,6.17792,6.35928,6.59937,1.58955,0.319515,1.25328,1.62066,8.01186,7.50233,7.99567,8.514,-9999,-9999
20070319,-1.016,0.0,302.027,135.639,0.0,272.849,0.0,1.172,0.0,98.442,0.0,6.06,0.0,8.703,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1286,-9999,-9999,-9999,-9999,-9999,51.6822,-9999,-9999,-9999,-9999,-9999,-4.23867,0.0,-9999,-4.27735,-4.23867,-4.21446,0.0,0.0,0.0,2.79697,2.63007,2.7789,2.83316,7.07184,6.99485,7.05425,7.11003,2.08914,0.583894,1.78637,2.10945,6.42339,5.92743,6.38028,6.89601,-9999,-9999
20070320,-7.835,0.0,305.269,241.602,0.0,192.826,0.0,1.037,0.0,100.44,0.0,0.0,0.0,4.945,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9547,-9999,-9999,-9999,-9999,-9999,61.762,-9999,-9999,-9999,-9999,-9999,-4.40268,0.0,-9999,-4.51989,-4.45413,-4.41729,0.0,0.0,0.0,1.70633,1.49697,1.70633,1.73386,6.15863,6.10193,6.17167,6.22637,0.989453,0.136449,0.687894,0.990025,8.12366,7.61124,8.10869,8.6289,-9999,-9999
20070321,1.236,0.0,308.506,116.911,0.0,291.42,0.0,1.325,0.0,99.144,0.0,9.64,0.0,7.493,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.4272,-9999,-9999,-9999,-9999,-9999,65.2927,-9999,-9999,-9999,-9999,-9999,-3.97225,0.0,-9999,-4.22841,-3.97225,-3.84664,0.0,0.0,0.0,3.20997,3.08934,3.19297,3.24481,7.20701,6.99468,7.20701,7.48632,2.62145,1.0537,2.43277,2.64636,5.98349,5.50043,5.93605,6.43824,-9999,-9999
